Class,Energy,Contrast,Correlation,Variance,Homogeniety/IDM,Sum Avg,Sum Variance,Sum Entropy,Entropy,Diff Variance,Diff Entropy,Info Measure of Correl I,Info Measure of Correl II,Maximal Correl Coeff,Autocorrelation,Cluster Prominence,Cluster Shade,Dissimilarity,Max Prob,Inverse Diff,Inverse Diff Normalized,Inverse Moment Normalized,SRE,LRE,GLN,RLN,RP,LGRE,HGRE,SRLGE,SRHGE,LRLGE,LRHGE,m(L5E5/E5L5),m(L5R5/R5L5),m(E5S5_S5E5),m(S5S5),m(R5R5),m(L5S5/S5L5),m(E5E5),m(E5R5/R5E5),m(S5R5/R5S5),s(L5E5/E5L5),s(L5R5/R5L5),s(E5S5_S5E5),s(S5S5),s(R5R5),s(L5S5/S5L5),s(E5E5),s(E5R5/R5E5),s(S5R5/R5S5),Skewness,Kurtosis
cir,0.037028079,1.525201613,0.85247839,25.00422915,0.636193165,8.938508065,99.04939516,2.69680772,5.07225226,1.326864919,1.190281715,-0.307773892,0.917594656,0.114263714,,664.3395594,4.282391569,0.855846774,0.081653226,0.663726478,0.911799133,0.978167907,0.145161866,23.98959956,511.7056787,105.4031605,3.05859375,0.823540171,2.373372157,0.118778652,0.365419256,19.48222208,62.18170275,89.42773438,81.04492188,61.09863281,34.796875,27.86621094,90.99804688,100.9228516,50.21679688,26.33398438,14.40648748,14.49592503,4.309935595,16.57552285,25.13796714,19.35769832,6.373800256,4.903962158,9.735473781,-0.150803828,3.116768772
cir,0.046450231,0.849798387,0.91943807,25.10002678,0.71165204,8.936491935,100.1078629,2.689623198,4.735354104,0.709929435,0.969606023,-0.42099694,0.959140042,0.120080403,,722.3966464,2.264044689,0.621975806,0.098790323,0.724411962,0.933357771,0.987315145,0.148536726,23.58121206,433.1595188,97.89680241,2.841796875,0.776173655,3.117330662,0.111138283,0.570197671,17.88256184,79.58220048,106.3818359,74.67089844,44.359375,22.03808594,21.83496094,90.43359375,82.85253906,40.81542969,20.14648438,15.79626124,14.41208735,5.206937312,17.51564835,24.48300322,18.14272169,7.828411225,4.37618275,9.733218901,-0.238934102,3.227007155
cir,0.037940622,1.484879032,0.857555734,25.10985541,0.643518738,8.952620968,99.51310484,2.697007804,5.048426881,1.290574597,1.187572325,-0.311909165,0.919345749,0.115291792,,668.9598249,1.61631528,0.839717742,0.083669355,0.670883737,0.913436787,0.978562849,0.140845041,24.17289962,469.6915446,102.5531387,2.97265625,0.801454667,2.54952373,0.110727952,0.468474119,18.95483686,62.56407752,86.78417969,78.20703125,53.68457031,32.36621094,28.91308594,92.36914063,98.99414063,49.84570313,28.23925781,13.0258579,15.01507353,5.081528117,13.71931906,24.99486393,18.08280634,7.715347591,4.567367974,9.218117344,0.965416191,3.148706709
cir,0.038618423,1.513104839,0.856005031,25.33200762,0.647451435,8.992943548,100.3760081,2.698438597,5.03452151,1.3203125,1.188204681,-0.320679474,0.924011665,0.116354388,,678.5846631,2.81306735,0.833669355,0.091733871,0.673413498,0.914277255,0.97852029,0.14598021,23.70522473,446.2985874,100.9950162,2.921875,0.790637691,2.600326151,0.109309872,0.414922851,18.44429712,66.98066982,80.72167969,76.10839844,50.31054688,32.47167969,23.953125,87.94824219,100.5957031,45.84765625,24.77246094,15.57589632,14.45817677,4.444494311,12.80169473,19.97035773,15.08211754,5.98243513,4.377804087,7.410022777,0.016322886,2.601676408
cir,0.040737188,1.378024194,0.868235683,25.09986927,0.662427228,8.946572581,99.5796371,2.691286321,4.99315586,1.196824597,1.149386429,-0.332713039,0.929347799,0.11769974,,696.0116431,0.011863908,0.787298387,0.094758065,0.685570276,0.918544985,0.980348753,0.13552881,24.52912023,508.831084,105.4546621,3.045898438,0.818108161,2.48113283,0.102381849,0.426434296,19.97861558,61.40343541,99.28027344,78.84667969,59.68945313,30.5859375,28.09179688,89.08496094,96.33300781,50.33300781,29.02246094,13.69166287,14.83370846,4.800823788,15.84557854,23.20146372,19.87809593,6.582406222,5.255705284,8.949617662,0.437661759,2.593649031
cir,0.044538262,1.096774194,0.896516308,24.99514081,0.681309298,8.907258065,99.43951613,2.682623843,4.839020722,0.933971774,1.065664012,-0.386477863,0.949495733,0.119349315,,721.6111132,4.030711483,0.713709677,0.102822581,0.699630376,0.924773949,0.983860883,0.143251219,23.16195615,481.8584856,104.9664286,2.971679688,0.807390757,2.691654341,0.113872058,0.380173992,18.11574573,76.90238635,95.47167969,79.49609375,54.95214844,26.20898438,21.43261719,90.16894531,92.328125,44.06445313,21.73535156,12.46123926,14.79600408,4.126254387,14.34878506,24.86805751,16.88598659,7.132916625,7.089231621,10.47074918,-0.449516554,4.606416273
cir,0.045384751,0.955645161,0.909996583,25.62703976,0.699857685,9.046370968,102.1169355,2.684634179,4.787388999,0.806451613,1.018056131,-0.403147855,0.954377746,0.120240666,,720.2302471,-2.151969545,0.659274194,0.098790323,0.716683468,0.929962936,0.985793957,0.135792254,24.28550085,454.4729912,101.8436972,2.919921875,0.78306886,2.803179145,0.100912311,0.488796465,18.74561221,71.9970958,87.48632813,78.20605469,56.94335938,26.63867188,22.98925781,88.16503906,97.99707031,45.55761719,21.94726563,15.10700443,14.79387508,3.331335879,9.740527184,21.93962001,17.52580727,6.814886616,5.138977384,9.648872256,0.430622099,2.757315266
cir,0.046322699,1.053427419,0.901382302,25.69998267,0.702413425,9.055443548,102.3114919,2.681815088,4.816707944,0.901461694,1.053764081,-0.393214615,0.95149547,0.120138526,,720.0849887,-2.113297069,0.670362903,0.098790323,0.719338038,0.929531199,0.984612748,0.151568413,23.23821627,467.5566197,102.1329868,2.943359375,0.798097405,2.848906287,0.122541021,0.493967837,17.87324381,75.86527792,92.75878906,79.26855469,54.08007813,27.63085938,21.28808594,88.05566406,96.65917969,42.61914063,20.83300781,12.35857294,14.21955402,4.078956692,16.82764376,23.33481565,17.59413472,5.794578564,5.498291067,11.15995601,0.305401876,2.211704282
cir,0.045148486,0.885080645,0.913587187,25.47570407,0.702478653,9.054435484,101.5826613,2.690882723,4.751146112,0.739919355,0.975423619,-0.415638527,0.957769821,0.117538115,,688.0765977,-0.73925124,0.643145161,0.092741935,0.714667339,0.931125774,0.986834014,0.135805412,23.68370966,435.2466945,101.3038871,2.86328125,0.777611547,2.924084365,0.095784154,0.515979256,18.17783177,78.51047583,93.125,77.61328125,49.43457031,22.71875,21.33398438,92.35351563,90.59375,42.04589844,20.34277344,18.0694258,14.44609308,6.099698475,13.99697555,22.77622319,15.57294713,9.101370611,6.899917729,9.08748093,0.172439665,2.611073531
cir,0.050836633,0.779233871,0.926769319,25.31717017,0.748143975,8.974798387,101.0493952,2.676599594,4.659684661,0.657510081,0.948157824,-0.446275077,0.964995705,0.122198687,,734.4745963,2.293039373,0.549395161,0.10483871,0.760030242,0.941420251,0.988431833,0.135423144,23.893302,315.08813,88.86456954,2.513671875,0.70580689,4.312832336,0.088287927,0.762329644,16.4885988,110.8820601,79.00585938,72.84863281,44.36035156,23.1015625,17.92089844,86.23144531,88.68066406,38.63769531,19.31347656,11.26105616,14.24502576,4.291161298,16.93067358,18.1873354,19.67975324,6.478611809,5.232379799,9.627199738,-0.317123953,2.60670321
cir,0.044499138,0.911290323,0.911981175,25.04292937,0.711005693,8.945564516,99.81854839,2.697134066,4.789971199,0.768649194,0.997590843,-0.401440897,0.953836902,0.119245513,,685.2828583,0.359897865,0.633064516,0.088709677,0.724697581,0.93262056,0.986517242,0.137858752,24.88495651,432.8658875,97.10494192,2.853515625,0.776402231,3.203928021,0.098662953,0.609366267,19.62377618,74.52683839,85.30664063,71.23828125,47.421875,26.53613281,18.65136719,85.27441406,89.45800781,40.78125,20.58398438,12.39737081,14.32348017,4.032097353,13.62180419,20.09514061,19.69696179,6.302030936,6.07914029,9.460420198,0.433236992,2.336593391
cir,0.044376179,0.890120968,0.914200632,25.14794134,0.703729839,8.966733871,100.2610887,2.694348992,4.772250511,0.745211694,0.987351787,-0.408480212,0.955866196,0.118585986,,696.7275186,2.390176397,0.642137097,0.092741935,0.718245968,0.931357934,0.986699147,0.134250322,24.180078,363.2360926,93.63216817,2.684570313,0.739784343,3.315266761,0.089741502,0.599016978,17.78517485,82.03512701,76.93066406,73.20410156,45.91015625,24.92480469,20.34570313,87.91796875,88.67675781,42.21191406,20.95117188,15.37637149,14.17826788,3.614293716,13.33920968,17.09253266,15.86646604,6.52563577,4.848554751,8.266810355,0.211751932,2.824352496
cir,0.040975485,1.348790323,0.872252132,25.48830488,0.655556671,9.022177419,101.1673387,2.686673208,4.972415022,1.165322581,1.143357861,-0.342360795,0.933688125,0.117670186,,701.9219055,-0.845439455,0.796370968,0.095766129,0.678477823,0.917245501,0.980522061,0.12686992,24.30992967,389.9826153,98.0951759,2.751953125,0.764542056,3.046151868,0.083598605,0.582176565,18.47592009,74.29763335,101.8408203,74.00488281,66.53417969,34.16113281,22.86035156,88.6328125,94.97949219,39.81347656,21.52050781,13.78924568,12.58235506,4.497810303,12.35231955,16.7413405,15.28530933,7.733965844,6.643842694,9.53125716,-0.050891125,2.60973023
cir,0.036974221,1.612903226,0.847426602,24.93683058,0.6206302,8.897177419,98.68951613,2.696665724,5.091438114,1.404233871,1.211927191,-0.301235601,0.914133074,0.115637198,,684.1464774,2.74111081,0.897177419,0.087701613,0.649445565,0.907700454,0.976889443,0.139217842,23.94092381,414.3511736,99.30549526,2.852539063,0.777041626,2.653059923,0.101637532,0.424139867,18.1728171,68.5765096,98.8515625,77.20996094,74.66308594,38.75,24.46777344,86.90234375,102.6650391,42.64746094,21.89257813,17.08118586,14.62158807,2.814360114,12.48846271,15.53454138,17.29411968,5.575088611,4.935190922,8.317240233,0.400630831,7.94184884
cir,0.04131591,1.235887097,0.880754922,25.45481823,0.666828748,9.036290323,101.1471774,2.69152075,4.937824889,1.061491935,1.114407756,-0.352507764,0.937620372,0.11650817,,690.032579,-1.910536241,0.760080645,0.092741935,0.688676075,0.92056248,0.981966999,0.120209405,24.42688347,351.5228388,93.90545246,2.620117188,0.742529724,3.488854838,0.078608989,0.755385725,17.78938095,81.4076025,98.31152344,74.23828125,60.90917969,30.66503906,21.79492188,91.62792969,99.5546875,37.59863281,20.49511719,16.2605762,13.91367371,4.337709491,16.14996743,18.05575004,16.29088611,5.084756354,6.877267727,9.729540993,-0.015083755,3.51615339
cir,0.037257739,1.54233871,0.85163706,24.84008789,0.637482667,8.89516129,98.37298387,2.698352172,5.079895171,1.34375,1.196193152,-0.304930899,0.916085641,0.114423355,,672.4706132,3.077478832,0.856854839,0.086693548,0.66421371,0.911830463,0.977958779,0.139246354,24.13610284,426.3282457,100.2287968,2.895507813,0.782059529,2.513558508,0.102638806,0.432900165,18.34872459,63.29324283,97.15039063,77.93847656,68.60351563,36.16796875,23.34179688,87.21484375,102.15625,43.65234375,23.44335938,17.10118369,14.22293507,3.689786345,14.46190911,17.98257872,15.41949548,5.320641494,6.183632503,8.221453954,-0.996263495,2.67719544
cir,0.039572121,1.228830645,0.880773786,25.89624023,0.657335152,9.140120968,102.9264113,2.699254274,4.95822514,1.050655242,1.108916284,-0.345152681,0.93466418,0.117290322,,676.8640507,-0.837809782,0.775201613,0.092741935,0.680040323,0.918705197,0.981956901,0.138692744,23.62587405,401.8983528,98.00762196,2.797851563,0.765272606,2.878230684,0.097382682,0.531397835,17.55595024,74.80844009,100.7773438,74.08691406,68.57226563,33.86132813,21.84472656,86.85742188,97.91113281,42.34667969,21.46582031,21.62027741,12.14013788,3.836038231,10.11001145,15.82666267,14.80671181,5.566566901,5.199622941,8.187322265,0.154143433,1.895768255
cir,0.044117049,1.201612903,0.885974878,25.46014207,0.685777624,9.018145161,101.2016129,2.686277048,4.874196264,1.036794355,1.103086221,-0.373156218,0.945049275,0.120112001,,695.1417598,3.950364771,0.721774194,0.103830645,0.705510753,0.924777239,0.982621229,0.154474551,21.74812058,375.1546666,95.98853923,2.689453125,0.75280715,3.674803663,0.116575354,0.460873764,15.16017019,114.6270108,99.34570313,74.08203125,67.47558594,34.24804688,21.16601563,89.38378906,97.50390625,41.09375,21.46191406,15.78406383,14.20799662,3.353582573,15.96879419,17.74675763,11.90565869,4.599705332,5.741783112,9.252362947,0.854495907,1.984081576
