Class,Energy,Contrast,Correlation,Variance,Homogeniety/IDM,Sum Avg,Sum Variance,Sum Entropy,Entropy,Diff Variance,Diff Entropy,Info Measure of Correl I,Info Measure of Correl II,Maximal Correl Coeff,Autocorrelation,Cluster Prominence,Cluster Shade,Dissimilarity,Max Prob,Inverse Diff,Inverse Diff Normalized,Inverse Moment Normalized,SRE,LRE,GLN,RLN,RP,LGRE,HGRE,SRLGE,SRHGE,LRLGE,LRHGE,m(L5E5/E5L5),m(L5R5/R5L5),m(E5S5_S5E5),m(S5S5),m(R5R5),m(L5S5/S5L5),m(E5E5),m(E5R5/R5E5),m(S5R5/R5S5),s(L5E5/E5L5),s(L5R5/R5L5),s(E5S5_S5E5),s(S5S5),s(R5R5),s(L5S5/S5L5),s(E5E5),s(E5R5/R5E5),s(S5R5/R5S5),Skewness,Kurtosis
cir,0.061088729,0.2960761,0.727623604,0.412531034,0.464522757,0.472913762,0.407492679,0.990921117,0.787585776,0.283555411,0.547086372,0.515429445,0.778304233,0.103411224,#DIV/0!,0.492860953,0.543558652,0.363193768,0.34375,0.529446928,0.605288038,0.719765187,0.651145318,0.556596548,0.801893695,0.793194179,0.779755284,0.833422155,0.205581133,0.666519257,0.135604384,0.764030821,0.217068417,0.576664084,0.766715983,0.468119733,0.44194152,0.589232303,0.751367345,0.427168959,0.736207047,0.575308444,0.181120988,0.796938896,0.555343738,0.516999271,1,0.803663322,0.481196348,0.236731391,0.643034005,0.149481953,0.803477283
cir,0.053922122,0.355529132,0.669012208,0.409074216,0.423314563,0.468133838,0.402942425,0.990954104,0.815226004,0.3440039,0.605484418,0.575180708,0.728638401,0.097439959,#DIV/0!,0.477983824,0.612086904,0.417721519,0.265625,0.486144887,0.553342378,0.658643284,0.778245915,0.5821786,0.854333073,0.820266262,0.82647386,0.87199972,0.149385742,0.813383553,0.083749298,0.800305772,0.152802886,0.381294321,0.80747387,0.584248765,0.623436182,0.687888715,0.810813234,0.720869531,0.732185014,0.604310207,0.265972872,0.763714822,0.469708376,0.735654803,0.844771308,0.880439662,0.460314351,0.241966346,0.670668689,0.420654492,0.233130666
cir,0.095753272,0.156361474,0.886027954,0.411150081,0.624005554,0.467934674,0.408657457,0.98377252,0.691109265,0.145108872,0.360593444,0.287930483,0.913887334,0.141370048,#DIV/0!,0.740191458,0.495329061,0.191820837,0.53125,0.715144846,0.782873979,0.874432161,0.858608237,0.47610825,0.588062061,0.567000088,0.579532814,0.605880704,0.381481682,0.69354057,0.360911192,0.539511405,0.336395055,0.89857577,0.495967165,0.086108689,0.14410977,0.394673123,0.758988613,0,0.451604442,0.350504727,0.379239228,0.746818585,0.673195216,0.827657205,0.799549696,0.794818667,0.703479945,0.171860035,0.670276203,0.379001837,0.250210087
cir,0.057973499,0.343638526,0.685467837,0.411363061,0.442797711,0.469527982,0.405446154,0.991154107,0.80644849,0.332304192,0.60247772,0.564689397,0.736446442,0.10520444,#DIV/0!,0.49885068,0.457859046,0.402142162,0.296875,0.513153187,0.57077824,0.667960201,0.67545345,0.629787065,0.71190541,0.724105899,0.728587319,0.747916867,0.204340507,0.687104325,0.223231192,0.71432558,0.156837311,0.300637626,0.668782513,0.363615228,0.532120189,0.738783649,0.936698646,0.643928474,0.721109848,0.682462746,0.153451764,0.868341468,0.64474586,0.45614147,0.834890828,0.790596353,0.684579231,0.197255666,0.580617336,0.948209046,0.238078865
cir,0.060982707,0.35196195,0.680442022,0.416176939,0.453257141,0.473511253,0.410105265,0.992584315,0.801325609,0.341891453,0.603179466,0.542438864,0.757251547,0.113229606,#DIV/0!,0.542320068,0.527089063,0.396299903,0.421875,0.522699381,0.579726575,0.666956218,0.797732362,0.50831802,0.632603425,0.671534504,0.670745273,0.68714391,0.220189558,0.664861024,0.150751038,0.631091726,0.203436654,0.115666528,0.566219634,0.26320837,0.536082474,0.497649907,0.530798888,0.70781877,0.601789514,0.540257971,0.36127952,0.756107222,0.500233321,0.366341073,0.487976649,0.579133881,0.394890306,0.172075402,0.265899377,0.499642916,0.153326523
cir,0.070389302,0.312128419,0.720081459,0.411146668,0.493086872,0.468930492,0.405805384,0.985434963,0.786086078,0.302079948,0.560101592,0.511909353,0.781045118,0.123390274,#DIV/0!,0.621026862,0.365044336,0.35150925,0.46875,0.568573641,0.625164463,0.71009076,0.548863107,0.722308127,0.844588214,0.822003939,0.812013348,0.841481089,0.183004304,0.556191548,0.166331459,0.881233351,0.144591409,0.681902151,0.700042953,0.542313281,0.465238287,0.698855814,0.635165426,0.537769294,0.735653289,0.714589008,0.207714771,0.831790038,0.581067457,0.664221116,0.711066528,0.917112764,0.495186763,0.2886893,0.53388213,0.698778603,0.152082828
cir,0.087264779,0.229191439,0.811738722,0.408877278,0.543305769,0.465046803,0.405048823,0.976776026,0.729301112,0.217338317,0.46719211,0.375506404,0.870883815,0.135848562,#DIV/0!,0.736643695,0.59752765,0.280428432,0.59375,0.621630189,0.691483309,0.792944021,0.732749481,0.36721505,0.753151267,0.805530833,0.727474972,0.781267566,0.248681607,0.73642118,0.103719423,0.577527631,0.30812041,0.565699303,0.731780652,0.401336821,0.300803463,0.375112757,0.734690218,0.378004597,0.548570429,0.415678577,0.107435428,0.824191283,0.428039884,0.517742165,0.826135551,0.706254897,0.587214936,0.53224137,0.798651138,0.279475105,0.463924304
cir,0.091022905,0.187574316,0.855428179,0.422570073,0.592637199,0.478789086,0.419505133,0.97878554,0.710279455,0.176226844,0.414360101,0.333214141,0.892652481,0.14258042,#DIV/0!,0.730407184,0.239870349,0.227848101,0.53125,0.685980953,0.746729674,0.838546413,0.555136244,0.659032945,0.660314605,0.700169189,0.668520578,0.644619995,0.28347448,0.533141102,0.250736922,0.680215456,0.256364826,0.322060664,0.668734787,0.460592851,0.316946106,0.450790486,0.550703846,0.604152869,0.593133397,0.424371094,0.3230649,0.823762216,0.247710847,0.066769611,0.623943246,0.751343899,0.534050236,0.27318403,0.655594779,0.695451477,0.177439918
cir,0.095187072,0.216409037,0.827509368,0.424150694,0.599434465,0.479685322,0.42055561,0.975967601,0.721080855,0.206857329,0.453986371,0.358415066,0.879800547,0.141809014,#DIV/0!,0.729751142,0.242107484,0.238558909,0.53125,0.695998116,0.742133038,0.81068097,0.930798913,0.387022066,0.704668027,0.709929881,0.695216908,0.729054779,0.297740173,0.87239818,0.25773623,0.537992276,0.297177908,0.48292712,0.720660526,0.375385062,0.354220934,0.368086218,0.540661705,0.550781098,0.505435575,0.378665278,0.099068138,0.70801636,0.417310296,0.760327816,0.720273737,0.756159024,0.363486546,0.3209126,0.918614869,0.636269149,0.092907474
cir,0.089973968,0.166765755,0.867065294,0.419290738,0.599607945,0.47958574,0.416620402,0.98503153,0.696927203,0.154777381,0.367049419,0.301524936,0.907777583,0.122169612,#DIV/0!,0.585189214,0.321593636,0.212268744,0.4375,0.678372981,0.759110237,0.863081976,0.555449565,0.502729918,0.595137574,0.681955877,0.604004449,0.613959201,0.321193802,0.45270341,0.287528073,0.587649586,0.325087318,0.494100471,0.639765189,0.237140366,0.169681183,0.370317619,0.935264055,0.308816082,0.488327359,0.358556321,0.564501805,0.753671934,0.875720078,0.483313442,0.681706038,0.613723285,0.916279059,0.507094313,0.557878688,0.573427757,0.154782436
cir,0.115227405,0.135552913,0.909788471,0.415855423,0.721059781,0.471718781,0.413741114,0.970754239,0.663231866,0.128209295,0.336791682,0.223799103,0.939997465,0.157368222,#DIV/0!,0.794740021,0.497006353,0.121713729,0.625,0.849552352,0.868713995,0.9007755,0.546346996,0.557167268,0.18780076,0.262250561,0.205784205,0.210539522,0.754447489,0.335121364,0.620956477,0.312252079,0.666639005,0.063315655,0.406910705,0.086137751,0.18406281,0.204386839,0.373173137,0.232498344,0.386610708,0.316335523,0.009620682,0.713149811,0.465449384,0.770410503,0.364868884,0.903135295,0.477835574,0.285590915,0.651822448,0.342047285,0.154105334
cir,0.087091084,0.174494649,0.861860225,0.409912822,0.622286524,0.46883091,0.407095349,0.991280317,0.711230764,0.164039649,0.391649106,0.337544745,0.890240884,0.135064601,#DIV/0!,0.572571636,0.385177492,0.202531646,0.375,0.716222642,0.775025006,0.855609132,0.604343811,0.814729368,0.587066653,0.54028254,0.592880979,0.607164909,0.408497833,0.497858802,0.413924797,0.823383494,0.28305607,0.25555688,0.328210757,0.177244987,0.313093884,0.23989935,0.285304402,0.263508512,0.450584361,0.368450569,0.102230159,0.728961128,0.406680151,0.446598486,0.496592212,0.904348004,0.448316759,0.398068312,0.622792707,0.696687343,0.112256758
cir,0.086545185,0.168252081,0.869053465,0.412188356,0.602935608,0.470922127,0.409484776,0.988496382,0.70470228,0.156483588,0.380286494,0.319685794,0.899289408,0.13008358,#DIV/0!,0.624260025,0.50262556,0.211295034,0.4375,0.691877131,0.761582013,0.859900386,0.51841969,0.631651503,0.351022065,0.423110389,0.400444939,0.401434843,0.443232659,0.357921417,0.399917322,0.523634297,0.362275814,0,0.424282919,0.132258065,0.252558976,0.322271281,0.528019367,0.232342514,0.493282038,0.383512258,0.345018276,0.699695755,0.311900463,0.418943269,0.28927885,0.634407947,0.485696514,0.234606436,0.415032305,0.592007755,0.187826111
cir,0.071447262,0.303507729,0.733098738,0.419563788,0.474813887,0.476399124,0.414377932,0.980823735,0.778444941,0.291923952,0.553411495,0.487432712,0.800398428,0.123167068,#DIV/0!,0.647719829,0.315450833,0.360272639,0.484375,0.541809882,0.611329045,0.714179213,0.342677199,0.665377836,0.441692617,0.573693253,0.477196885,0.540530958,0.359275727,0.261567021,0.377124292,0.636247253,0.280637733,0.76002622,0.463418126,0.746004069,0.599552409,0.444523572,0.593651932,0.483774202,0.421701495,0.406865887,0.215667756,0.378063301,0.512328172,0.322364394,0.265030987,0.593453073,0.687691622,0.473079201,0.635122629,0.467875829,0.154574316
cir,0.053683009,0.381391201,0.652639409,0.407613737,0.381923183,0.464050986,0.400999314,0.990812166,0.822294269,0.368947026,0.629505105,0.591768546,0.71320337,0.107813091,#DIV/0!,0.567439313,0.522926503,0.457643622,0.359375,0.432255084,0.509704354,0.628483544,0.636706519,0.569536064,0.524301884,0.614529695,0.591768632,0.610757219,0.23664114,0.544516563,0.163226013,0.586832038,0.220274315,0.668821882,0.620054407,0.987910491,0.77194849,0.522670085,0.434770914,0.790369707,0.506280785,0.422127864,0.483960396,0.789040335,0.130433741,0.335687614,0.181708226,0.735016571,0.32679467,0.246114544,0.423810158,0.681276825,0.980688585
cir,0.072958634,0.270214031,0.760656205,0.418838157,0.504793188,0.477793268,0.414269075,0.985669296,0.765701581,0.258449789,0.521284624,0.46168955,0.817932133,0.114391039,#DIV/0!,0.594023161,0.253836844,0.325219085,0.4375,0.580293541,0.646644422,0.748266153,0.184076713,0.695754206,0.311314205,0.432331061,0.327030033,0.4168592,0.49738768,0.183302403,0.611558075,0.524320022,0.355654821,0.652344914,0.474824607,0.578610869,0.468210001,0.392726582,0.868645208,0.666290078,0.355600245,0.36480532,0.417080829,0.646370742,0.476008946,0.69400917,0.355783648,0.664317386,0.244826407,0.504085655,0.669636024,0.484799322,0.295008009
cir,0.054941733,0.36058264,0.666285465,0.405517393,0.426744131,0.463851822,0.399290247,0.992497925,0.818041731,0.349447514,0.612044531,0.582393466,0.721909776,0.098645634,#DIV/0!,0.51470672,0.542384806,0.418695229,0.34375,0.48798348,0.553675951,0.653709847,0.637385456,0.620229848,0.564904087,0.645682092,0.640711902,0.638949272,0.193120282,0.560222034,0.175082833,0.61551043,0.164530714,0.616917943,0.655657901,0.807585004,0.674945885,0.467929545,0.463462745,0.770072851,0.536271167,0.485739465,0.485590216,0.708697761,0.329026135,0.528812691,0.350731575,0.602909346,0.284259047,0.411948285,0.407137545,0.02106831,0.165026816
cir,0.065216803,0.268133175,0.760717344,0.428403454,0.479543949,0.488050189,0.423875772,0.993399658,0.773217243,0.254956126,0.51519056,0.480349614,0.80475061,0.120298175,#DIV/0!,0.534549136,0.315892196,0.339824732,0.4375,0.547706061,0.626870213,0.748027947,0.624202849,0.487708293,0.482086896,0.570739164,0.529477197,0.544635403,0.306888632,0.477777121,0.308396692,0.486263557,0.286027241,0.727578809,0.467427099,0.806655042,0.588289247,0.39514789,0.430646463,0.600724609,0.497304072,0.404622657,0.853895689,0.288941017,0.362203701,0.102928018,0.201877575,0.559725678,0.325370106,0.281239737,0.401196564,0.564780483,0.043958964
cir,0.085394739,0.260107015,0.77757404,0.418953521,0.555189762,0.476000797,0.414562991,0.980427737,0.742260142,0.250487488,0.508720749,0.409303811,0.851057267,0.141608687,#DIV/0!,0.617098142,0.592879733,0.288218111,0.609375,0.643820108,0.691518334,0.763699838,1,0,0.39142596,0.502614867,0.406006674,0.474600803,0.555398936,0.778823728,0.212944322,0.095676902,0.706151876,0.683898457,0.467188469,0.77401918,0.602817625,0.36215164,0.66260199,0.584479333,0.459910816,0.404462426,0.378245141,0.705687139,0.252757559,0.676279225,0.334449442,0.355284663,0.163741002,0.353256281,0.586578145,0.89578524,0.057641498
